patch_id,split,country,city,row,col,x0,y0,patch_size,stride,coarse_label,coarse_label_name,sar_path,optical_path,dem_path,slope_path,source_s1_mosaic,source_s2_mosaic
Turkiye_Denizli_r003_c004_x640_y480_s160,val,Turkiye,Denizli,3,4,640,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c004_x640_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c004_x640_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c004_x640_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c004_x640_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c005_x800_y480_s160,val,Turkiye,Denizli,3,5,800,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c005_x800_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c005_x800_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c005_x800_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c005_x800_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c006_x960_y480_s160,val,Turkiye,Denizli,3,6,960,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c006_x960_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c006_x960_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c006_x960_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c006_x960_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c007_x1120_y480_s160,val,Turkiye,Denizli,3,7,1120,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c007_x1120_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c007_x1120_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c007_x1120_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c007_x1120_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c008_x1280_y480_s160,val,Turkiye,Denizli,3,8,1280,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c008_x1280_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c008_x1280_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c008_x1280_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c008_x1280_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c009_x1440_y480_s160,val,Turkiye,Denizli,3,9,1440,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c009_x1440_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c009_x1440_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c009_x1440_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c009_x1440_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c010_x1600_y480_s160,val,Turkiye,Denizli,3,10,1600,480,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r003_c010_x1600_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c010_x1600_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c010_x1600_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c010_x1600_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c011_x1760_y480_s160,val,Turkiye,Denizli,3,11,1760,480,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r003_c011_x1760_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c011_x1760_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c011_x1760_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c011_x1760_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c012_x1920_y480_s160,val,Turkiye,Denizli,3,12,1920,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c012_x1920_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c012_x1920_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c012_x1920_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c012_x1920_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c013_x2080_y480_s160,val,Turkiye,Denizli,3,13,2080,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c013_x2080_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c013_x2080_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c013_x2080_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c013_x2080_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r003_c014_x2120_y480_s160,val,Turkiye,Denizli,3,14,2120,480,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r003_c014_x2120_y480_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r003_c014_x2120_y480_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r003_c014_x2120_y480_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r003_c014_x2120_y480_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c000_x0_y640_s160,val,Turkiye,Denizli,4,0,0,640,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r004_c000_x0_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c000_x0_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c000_x0_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c000_x0_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c001_x160_y640_s160,val,Turkiye,Denizli,4,1,160,640,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r004_c001_x160_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c001_x160_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c001_x160_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c001_x160_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c002_x320_y640_s160,val,Turkiye,Denizli,4,2,320,640,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r004_c002_x320_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c002_x320_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c002_x320_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c002_x320_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c003_x480_y640_s160,val,Turkiye,Denizli,4,3,480,640,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r004_c003_x480_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c003_x480_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c003_x480_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c003_x480_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c004_x640_y640_s160,val,Turkiye,Denizli,4,4,640,640,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r004_c004_x640_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c004_x640_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c004_x640_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c004_x640_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c005_x800_y640_s160,val,Turkiye,Denizli,4,5,800,640,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r004_c005_x800_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c005_x800_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c005_x800_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c005_x800_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c006_x960_y640_s160,val,Turkiye,Denizli,4,6,960,640,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r004_c006_x960_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c006_x960_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c006_x960_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c006_x960_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c007_x1120_y640_s160,val,Turkiye,Denizli,4,7,1120,640,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r004_c007_x1120_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c007_x1120_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c007_x1120_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c007_x1120_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c008_x1280_y640_s160,val,Turkiye,Denizli,4,8,1280,640,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r004_c008_x1280_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c008_x1280_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c008_x1280_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c008_x1280_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c009_x1440_y640_s160,val,Turkiye,Denizli,4,9,1440,640,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r004_c009_x1440_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c009_x1440_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c009_x1440_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c009_x1440_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c010_x1600_y640_s160,val,Turkiye,Denizli,4,10,1600,640,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r004_c010_x1600_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c010_x1600_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c010_x1600_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c010_x1600_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c011_x1760_y640_s160,val,Turkiye,Denizli,4,11,1760,640,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r004_c011_x1760_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c011_x1760_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c011_x1760_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c011_x1760_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c012_x1920_y640_s160,val,Turkiye,Denizli,4,12,1920,640,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r004_c012_x1920_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c012_x1920_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c012_x1920_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c012_x1920_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c013_x2080_y640_s160,val,Turkiye,Denizli,4,13,2080,640,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r004_c013_x2080_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c013_x2080_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c013_x2080_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c013_x2080_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r004_c014_x2120_y640_s160,val,Turkiye,Denizli,4,14,2120,640,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r004_c014_x2120_y640_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r004_c014_x2120_y640_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r004_c014_x2120_y640_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r004_c014_x2120_y640_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c000_x0_y800_s160,val,Turkiye,Denizli,5,0,0,800,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r005_c000_x0_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c000_x0_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c000_x0_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c000_x0_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c001_x160_y800_s160,val,Turkiye,Denizli,5,1,160,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c001_x160_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c001_x160_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c001_x160_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c001_x160_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c002_x320_y800_s160,val,Turkiye,Denizli,5,2,320,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c002_x320_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c002_x320_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c002_x320_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c002_x320_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c003_x480_y800_s160,val,Turkiye,Denizli,5,3,480,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c003_x480_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c003_x480_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c003_x480_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c003_x480_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c004_x640_y800_s160,val,Turkiye,Denizli,5,4,640,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c004_x640_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c004_x640_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c004_x640_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c004_x640_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c005_x800_y800_s160,val,Turkiye,Denizli,5,5,800,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c005_x800_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c005_x800_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c005_x800_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c005_x800_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c006_x960_y800_s160,val,Turkiye,Denizli,5,6,960,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c006_x960_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c006_x960_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c006_x960_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c006_x960_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c007_x1120_y800_s160,val,Turkiye,Denizli,5,7,1120,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c007_x1120_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c007_x1120_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c007_x1120_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c007_x1120_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c008_x1280_y800_s160,val,Turkiye,Denizli,5,8,1280,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c008_x1280_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c008_x1280_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c008_x1280_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c008_x1280_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c009_x1440_y800_s160,val,Turkiye,Denizli,5,9,1440,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c009_x1440_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c009_x1440_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c009_x1440_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c009_x1440_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c010_x1600_y800_s160,val,Turkiye,Denizli,5,10,1600,800,256,160,4,dense_built_up,val/SAR_tif/Turkiye_Denizli_r005_c010_x1600_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c010_x1600_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c010_x1600_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c010_x1600_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c011_x1760_y800_s160,val,Turkiye,Denizli,5,11,1760,800,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r005_c011_x1760_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c011_x1760_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c011_x1760_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c011_x1760_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c012_x1920_y800_s160,val,Turkiye,Denizli,5,12,1920,800,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r005_c012_x1920_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c012_x1920_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c012_x1920_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c012_x1920_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
Turkiye_Denizli_r005_c013_x2080_y800_s160,val,Turkiye,Denizli,5,13,2080,800,256,160,3,sparse_built_up,val/SAR_tif/Turkiye_Denizli_r005_c013_x2080_y800_s160_SAR.tif,val/Optical_tif/Turkiye_Denizli_r005_c013_x2080_y800_s160_OPT.tif,dem_tif/val/Turkiye_Denizli_r005_c013_x2080_y800_s160_DEM.tif,dem_tif/val/Turkiye_Denizli_r005_c013_x2080_y800_s160_SLOPE.tif,Turkiye_Denizli_S1_2023-03-26_2023-03-26_04_07_34_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Denizli_S2_2023-03-20_2023-03-20_08_59_56_RGB_BuiltUpMain.tif
